objName,objAltName1,objAltName2,objAltName3,NED_name,NED_redshift,raMean,decMean,TransientName,TransientRA,TransientDEC
PSO J033220.919-274705.783,,,,WISEA J033220.92-274705.7,0.67,53.08717913,-27.7848947,HST04Gre,53.08954166666666,-27.78286111111111
PSO J213337.564-274714.360,,,,WISEA J213337.56-274714.3,,323.40650333,-27.78732662,SN2019fjr,323.40714166666663,-27.78735
PSO J005833.551-274634.082,,,,WISEA J005833.64-274635.2,,14.63979742,-27.77615091,SN2000fc,14.639920833333331,-27.77781111111112
PSO J060304.696-274603.897,,,,WISEA J060304.70-274603.7,,90.76957048,-27.76775795,SN2019rsc,90.76956666666663,-27.76773055555556
PSO J022939.874-274504.806,,,,WISEA J022939.87-274504.8,,37.4161404,-27.75135339,SN2020dv,37.4160375,-27.7513
PSO J032808.468-274506.807,,,,WISEA J032808.48-274506.7,0.107406,52.03530098,-27.7518842,DES17C3de,52.03570833333333,-27.75208333333333
PSO J033606.169-274447.695,,,,WISEA J033606.18-274447.6,,54.02572876,-27.74656967,DES17C1azd,54.02587499999999,-27.74602777777778
PSO J135418.933-274431.231,,,,WISEA J135418.93-274431.4,,208.57888836,-27.7420146,SN1997cl,208.57795833333333,-27.74108055555556
PSO J233203.413-274333.524,,,,ESO 470- G 018,0.028426,353.01419411,-27.72596821,SN2006do,353.0128291666666,-27.7255
PSO J005703.402-274247.316,,,,WISEA J005703.40-274247.2,,14.26419885,-27.71314122,SN2001gh,14.265120833333333,-27.709138888888887
PSO J032950.626-274245.040,,,,GALEXASC J032950.65-274245.2,,52.46093771,-27.71249156,DES15C3oeb,52.45945833333333,-27.711111111111112
PSO J035958.624-274213.611,,,,WISEA J035958.69-274212.1,,59.99428461,-27.70380747,SN2019szt,59.9942625,-27.70385
PSO J215828.900-274223.128,,,,WISEA J215828.91-274223.6,,329.62044239999994,-27.70648535,SN2017kdk,329.62072916666665,-27.70675833333333
PSO J032710.877-274155.498,,,,WISEA J032710.88-274155.8,,51.79531269,-27.69874785,DES17C3aye,51.79508333333333,-27.69858333333333
PSO J033316.391-274149.053,,,,WISEA J033316.42-274149.2,0.27,53.31827066,-27.69695396,DES17C3doq,53.31837499999999,-27.69702777777777
PSO J033626.754-274152.171,,,,WISEA J033626.76-274152.1,,54.11148906,-27.69780461,DES17C1bql,54.109875,-27.69805555555555
PSO J050234.858-274159.001,,,,WISEA J050234.88-274159.1,,75.64523637,-27.69972397,PS15cyn,75.64408333333333,-27.700416666666666
PSO J033606.796-274008.827,,,,WISEA J033606.80-274008.6,,54.02833542,-27.6691055,PS1-10bkj,54.03,-27.6676
PSO J033234.737-273957.689,,,,WISEA J033234.73-273957.8,0.214,53.1447526,-27.66601678,SN2002kc,53.14466666666666,-27.66619444444445
PSO J033244.144-273942.214,,,,WISEA J033244.15-273942.2,0.1639999999999999,53.18394372,-27.66172492,PSc340309,53.18392916666666,-27.66145
PSO J033836.699-273943.886,,,,SARS 054.13145-27.82445,0.129963,54.65290279,-27.66217653,DES17C1ald,54.65304166666666,-27.661972222222207
PSO J100357.700-273830.730,,,,WISEA J100357.69-273829.7,,150.99043239,-27.6419115,SN2010lm,150.98895833333333,-27.64175
PSO J033454.332-273719.934,,,,WISEA J033454.34-273719.8,,53.72636723,-27.62220922,PSc550009,53.72552499999999,-27.62198888888889
PSO J032953.685-273656.182,,,,GALEXASC J032953.71-273656.3,,52.47368858,-27.61559589,DES17C3biz,52.47429166666666,-27.61727777777779
PSO J011832.819-273615.884,,,,WISEA J011832.73-273617.1,0.058084,19.63673278,-27.6043987,SN2020cp,19.63758333333333,-27.60348055555556
PSO J033528.298-273621.548,,,,VOICE J033528.283-273621.63,0.284,53.86789433,-27.60598452,SN2012fn,53.86782916666667,-27.606
PSO J033231.733-273439.783,,,,WISEA J033231.73-273439.2,0.608,53.13212471,-27.57768904,DES15C3lza,53.13154166666666,-27.57761111111111
PSO J034041.478-273144.635,,,,WISEA J034041.50-273144.4,,55.17282138,-27.52906281,DES17C1pi,55.17674999999999,-27.530666666666665
PSO J080611.095-273141.298,,,,ESO 494- G 026,0.003229,121.54624079,-27.52815133,SN2006mq,121.55162916666666,-27.56261111111111
PSO J204621.253-273130.332,,,,WISEA J204621.25-273130.3,,311.58853817,-27.52509587,SN2017ele,311.5877499999998,-27.52446388888889
PSO J033516.276-272948.971,,,,VOICE J033516.360-272949.31,0.348,53.81778719,-27.49694028,SN2012ez,53.81820833333333,-27.497
PSO J234744.676-272914.765,,,,ESO 471- G 018,0.030258,356.93616694,-27.48742718,SN2019edm,356.9391083333333,-27.485819444444445
PSO J103634.999-272844.729,,,,WISEA J103634.98-272844.4,,159.1458276,-27.47907928,SN2010jq,159.15167083333333,-27.47903055555556
PSO J035240.163-272604.181,,,,WISEA J035240.17-272604.1,,58.16734027,-27.43450393,SN2012gu,58.16949999999999,-27.438688888888887
PSO J213459.984-272606.477,,,,WISEA J213459.98-272606.5,,323.7499546,-27.43512088,SNF20080805-005,323.7488333333333,-27.43588888888889
PSO J025540.409-272523.142,,,,ESO 417- G 003,0.017656,43.91836545,-27.4230858,SN2012fx,43.92167083333332,-27.42433055555556
PSO J033614.611-272418.779,,,,WISEA J033614.62-272418.6,,54.06087064,-27.40521945,PSc440296,54.06085,-27.40515277777777
PSO J033233.111-272256.693,,,,WISEA J033233.14-272256.4,0.0668309999999999,53.13797569,-27.38243945,DES15C3olc,53.13816666666666,-27.38144444444445
PSO J033542.136-272236.752,,,,WISEA J033542.14-272236.4,,53.92556464,-27.37689641,PSc320345,53.9257125,-27.37713055555556
PSO J033527.466-272225.182,,,,WISEA J033527.47-272225.1,,53.86444671,-27.37367209,PSc310226,53.86491666666666,-27.373769444444445
PSO J124543.655-272228.354,,,,WISEA J124543.65-272228.1,,191.43192493,-27.37456112,PTF12btr,191.43154166666665,-27.37675
PSO J033135.852-272119.476,,,,WISEA J033135.84-272119.6,,52.89938158,-27.35540595,SN2012gv,52.90454166666666,-27.355
PSO J033430.648-271914.556,,,,WISEA J033430.65-271914.5,0.003796,53.6277064,-27.32071424,PSc100405,53.62854999999999,-27.320580555555555
PSO J033744.024-271915.581,,,,WISEA J033744.04-271915.4,,54.43347394,-27.32097171,PSc080257,54.43315416666666,-27.320905555555555
PSO J033506.625-271813.683,,,,SSTSL2 J033506.63-271813.4,,53.77761844,-27.30381407,DES17C1ayc,53.77666666666666,-27.30180555555556
PSO J033847.576-271739.128,,,,WISEA J033847.59-271739.3,,54.69821453,-27.29424156,DES16C1bnt,54.69808333333332,-27.29366666666667
PSO J032705.093-271707.026,,,,WISEA J032705.11-271707.2,0.043602,51.77120463,-27.28529934,PS1-12bml,51.7702625,-27.28770277777778
PSO J032703.790-271635.640,,,,WISEA J032703.84-271635.2,,51.76578755,-27.27656435,PSc450256,51.76575416666667,-27.27653333333333
PSO J213132.875-271531.824,,,,WISEA J213132.89-271531.7,0.072754,322.88699811,-27.25883765,SN2018fvq,322.88490833333327,-27.2621
PSO J221035.743-271456.186,,,,WISEA J221035.73-271456.0,0.02395,332.64893177,-27.24894538,SN2018emt,332.648,-27.25016111111111
PSO J062139.751-271401.652,,,,NGC 2217,0.0054,95.41561351,-27.23380662,SN2017fzw,95.39487499999998,-27.21486388888889
PSO J154017.983-271346.718,,,,WISEA J154017.99-271349.1,,235.07494316,-27.22964584,PS1-14oa,235.07420833333333,-27.230166666666666
PSO J231748.862-271335.912,,,,GALEXASC J231749.03-271333.7,,349.45366321,-27.22669673,SN2019ofd,349.45325,-27.227675
PSO J220032.983-271330.272,,,,WISEA J220032.98-271330.3,0.021,330.13743574,-27.22506775,SN2017hhx,330.13720416666666,-27.22482222222222
PSO J035732.996-271218.399,,,,WISEA J035732.98-271218.3,0.07,59.38747159,-27.20512457,SN1998ez,59.38720833333333,-27.20378055555556
PSO J211347.139-271204.355,,,,WISEA J211347.14-271203.9,0.037219,318.44641614,-27.20122229,LSQ14fnc,318.4422916666666,-27.19991666666667
PSO J001214.501-271123.523,,,,ESO 472- G 018,0.034814,3.06041863,-27.18986271,ASASSN-15sx,3.059875,-27.19313888888889
PSO J033916.422-270920.114,,,,WISEA J033916.42-270920.1,,54.81841333,-27.15560319,DES15C1mqf,54.81862499999999,-27.15561111111111
PSO J215949.015-270903.416,,,,WISEA J215949.02-270903.5,,329.95422882,-27.15095719,SN2019kgw,329.95415833333334,-27.15121388888889
PSO J032838.872-270832.659,,,,WISEA J032838.86-270832.2,,52.16195457,-27.14239522,DES14C3gqv,52.16191666666666,-27.142166666666665
PSO J024107.824-270648.870,,,,WISEA J024107.83-270648.9,,40.28260016,-27.11358693,LSQ13czi,40.28370833333333,-27.10966666666667
PSO J213716.553-270634.240,,,,WISEA J213716.57-270634.2,,324.31899123,-27.1095079,LSQ13bsi,324.31791666666663,-27.10880555555556
PSO J103747.338-270452.618,,,,WISEA J103747.34-270452.4,,159.44726908,-27.08127301,SN2007cv,159.4391666666667,-27.0825
PSO J033503.342-270342.015,,,,WISEA J033503.35-270341.8,,53.76391897,-27.06166343,PSc330060,53.76517916666666,-27.06595
PSO J033640.300-270357.412,,,,WISEA J033640.31-270358.0,,54.16786442,-27.06595458,PSc110647,54.16782083333333,-27.065786111111112
PSO J033833.058-270246.580,,,,WISEA J033833.06-270246.5,,54.63774403,-27.04626743,DES13C1juw,54.62933333333333,-27.042777777777783
PSO J033749.740-270109.780,,,,WISEA J033749.74-270109.8,,54.45726471,-27.0193872,DES15C1nfb,54.45804166666666,-27.01961111111111
PSO J034814.559-270048.239,,,,WISEA J034814.52-270046.8,,57.06066658,-27.01345901,LSQ14ds,57.05991666666666,-27.012888888888888
PSO J031944.218-270020.610,,,,WISEA J031944.22-270020.6,0.069408,49.93422866,-27.0057305,LSQ12hxx,49.93429166666665,-27.00711111111111
PSO J033552.160-265929.234,,,,WISEA J033552.06-265930.2,,53.96732269,-26.99147587,DES17C1ffz,53.967,-26.99155555555556
PSO J221400.446-265910.360,,,,WISEA J221400.46-265910.3,0.090068,333.50186681,-26.98619504,SN2016dgt,333.50216666666665,-26.98655555555556
PSO J000205.713-265846.247,,,,WISEA J000205.73-265846.0,0.033497,0.52380598,-26.97948806,SN2016ckz,0.5233458333333333,-26.98009444444445
PSO J033304.298-265752.756,,,,2MASX J03330429-2657526,,53.26790331,-26.96467954,DES13C1feu,53.26670833333333,-26.964861111111112
PSO J032747.100-265702.971,,,,WISEA J032747.12-265703.0,,51.9462575,-26.95082997,PSc440398,51.94652083333333,-26.95078611111111
PSO J045231.735-265628.389,,,,WISEA J045231.73-265628.2,,73.13223257,-26.94121237,LSQ13dqu,73.1329583333333,-26.940972222222207
PSO J130243.978-265627.953,,,,WISEA J130244.00-265627.6,0.016054,195.68325479,-26.94109642,SN2016cyk,195.6845708333333,-26.9409
PSO J033029.285-265559.457,,,,GALEXASC J033029.36-265559.3,,52.62203463,-26.93318463,PSc310240,52.62206666666666,-26.93298611111112
PSO J000255.816-265450.468,,,,WISEA J000255.82-265450.6,0.066586,0.73259127,-26.91400785,SN2018jgn,0.73335,-26.91471111111111
PSO J060316.424-265354.766,,,,WISEA J060316.44-265354.7,,90.81843819,-26.89855471,SN2016hpx,90.81943333333332,-26.89856111111111
PSO J005703.158-265306.474,,,,WISEA J005703.16-265306.3,,14.26318018,-26.88512625,PTF11kdw,14.262374999999995,-26.88377777777777
PSO J034114.034-265243.338,,,,WISEA J034114.04-265243.2,,55.30846698,-26.87872338,DES17C1cpv,55.30379166666667,-26.875055555555555
PSO J033302.173-265114.883,,,,WISEA J033302.11-265115.1,,53.25904686,-26.85412239,DES15C1olp,53.25916666666666,-26.85408333333333
PSO J131805.092-265013.964,,,,NGC 5061,0.006945,199.52121802,-26.83721842,SN2005cn,199.5019208333333,-26.809188888888887
PSO J004723.962-264902.009,,,,WISEA J004723.97-264902.0,0.0785,11.84984149,-26.81724106,PTF11qpg,11.849583333333332,-26.8175
PSO J013025.906-264647.878,,,,ESO 476- G 016,0.0198,22.60793608,-26.77998053,SN2018cvn,22.613000000000003,-26.78521944444445
PSO J043058.545-264650.071,,,,WISEA J043058.54-264650.0,0.050745,67.74391217,-26.78057976,SN2018fuj,67.7436875,-26.78169444444445
PSO J033648.582-264538.701,,,,WISEA J033648.62-264538.9,,54.20258489999999,-26.76085473,PS1-12dh,54.2032875,-26.76047777777777
PSO J043110.141-264512.237,,,,WISEA J043110.14-264512.1,,67.79223445,-26.75339325,LSQ13deq,67.79266666666666,-26.754027777777782
PSO J033434.927-264451.734,,,,WISEA J033434.93-264451.7,,53.64555806,-26.74773685,DES17C1bat,53.645375,-26.748027777777786
PSO J125446.053-264455.801,,,,2MASS J12544603-2644558,,193.69189493,-26.74884351,SN2016apz,193.692475,-26.748477777777783
PSO J003910.331-264427.170,,,,WISEA J003910.37-264428.9,,9.79306377,-26.74083101,LSQ13dca,9.792916666666663,-26.74069444444445
PSO J033750.356-264354.683,,,,WISEA J033750.38-264354.6,,54.45980389,-26.73184668,DES15C1okz,54.457375,-26.727472222222207
PSO J033947.196-264348.014,,,,WISEA J033947.21-264347.9,,54.9466413,-26.73000669,DES15C1atm,54.94670833333333,-26.73038888888889
PSO J042930.533-264247.201,,,,NGC 1591,0.013719,67.37720683,-26.7131186,SN2008V,67.38042083333332,-26.71106111111111
PSO J010517.730-264205.025,,,,WISEA J010517.71-264204.6,,16.32390228,-26.70142378,LSQ12gka,16.323416666666667,-26.701472222222232
PSO J033211.997-264204.879,,,,WISEA J033212.11-264201.7,,53.04998903,-26.70137634,PSc460065,53.05067499999999,-26.700577777777767
PSO J140949.878-264149.673,,,,ESO 511- G 002,0.042656,212.4578349,-26.69714505,SN2019cvu,212.4552625,-26.69428333333333
PSO J014627.048-264008.601,,,,WISEA J014627.05-264008.3,0.0579,26.61268791,-26.66907647,LSQ13bjh,26.612916666666663,-26.66733333333333
PSO J023201.361-263956.708,,,,WISEA J023201.36-263956.9,0.043313,38.0056552,-26.66573839,SN2016htm,38.01092083333333,-26.665913888888888
PSO J033055.554-263936.869,,,,WISEA J033055.54-263936.7,,52.73147928,-26.66022238,PS1-12di,52.7344,-26.65909444444444
PSO J040152.871-263948.011,,,,2MASXi J0401529-263947,0.07213,60.47029987,-26.66332695,LSQ12hzs,60.471625,-26.66397222222221
PSO J033207.315-263909.539,,,,WISEA J033207.33-263909.8,,53.03049219,-26.65264549,PSc340125,53.036225,-26.65020833333333
PSO J100901.199-263836.465,,,,WISEA J100901.19-263836.3,0.045,152.25498979,-26.64346228,SN1992J,152.25124999999997,-26.64011111111111
PSO J223743.872-263848.059,,,,AM 2234-265 NED02,0.048197,339.43280467,-26.64669502,SN2016dkf,339.43080833333335,-26.64671944444445
PSO J230502.002-263806.539,,,,WISEA J230501.96-263804.5,0.029264,346.25834915,-26.63512223,SN2017dys,346.25858333333326,-26.63498055555556
PSO J121706.473-263727.511,,,,WISEA J121706.47-263726.0,0.013446,184.27690651,-26.62433048,SN2019aax,184.2734625,-26.62915277777779
PSO J033425.109-263537.354,,,,WISEA J033425.11-263537.2,,53.60460926,-26.5937149,PSc090130,53.60874583333332,-26.592913888888887
PSO J034412.457-263534.935,,,,WISEA J034412.46-263534.8,0.066926,56.05189194,-26.59301094,AT2017int,56.05231666666666,-26.599061111111112
PSO J125859.702-263553.362,,,,WISEA J125859.69-263553.3,0.073524,194.74875544,-26.59817943,AT2017dxh,194.75116666666665,-26.59800000000001
PSO J032945.699-263455.809,,,,GALEXASC J032945.75-263456.5,,52.44041426,-26.58218801,PSc091755,52.44058333333333,-26.58211944444445
PSO J004532.404-263355.123,,,,IC 1579,0.022786,11.38502431,-26.56532237,SN2008gr,11.3845,-26.572280555555555
PSO J140732.398-263304.416,,,,LEDA 766647,0.04603,211.88497313,-26.55126779,SN2008cf,211.8856708333333,-26.55183055555556
PSO J033443.014-262910.003,,,,WISEA J033443.01-262909.8,,53.67923073,-26.4860966,DES15C1eat,53.67670833333332,-26.487
PSO J033051.291-262738.621,,,,WISEA J033051.29-262738.5,,52.71368571,-26.46072811,PSc110567,52.71314583333333,-26.45998333333333
PSO J102926.566-262729.030,,,,WISEA J102926.56-262729.0,,157.36069825,-26.45806007,SN1984G,157.35833333333332,-26.45833333333333
PSO J213552.515-262704.867,,,,WISEA J213552.47-262705.2,0.030558,323.96880365,-26.45135543,SN2005mu,323.96874999999994,-26.45096944444445
PSO J033146.615-262643.203,,,,WISEA J033146.63-262643.2,,52.94424247,-26.44533515,PSc320388,52.94454166666666,-26.44530555555556
PSO J102731.835-262440.502,,,,WISEA J102731.77-262439.8,0.0574559999999999,156.88263654,-26.41126129,SN2019cxy,156.88184999999996,-26.4109
PSO J033106.121-262345.376,,,,WISEA J033106.12-262345.7,,52.77547914,-26.39594133,PSc550096,52.77662916666666,-26.397925
PSO J100713.951-262331.903,,,,WISEA J100713.82-262330.9,0.0155699999999999,151.80799963,-26.39222514,SN1998ao,151.81074999999996,-26.39308055555556
PSO J003643.144-262252.494,,,,WISEA J003643.15-262252.3,0.0617,9.17976125,-26.38124266,SN2019yvv,9.175766666666666,-26.38045
PSO J050344.728-262202.406,,,,WISEA J050344.74-262202.2,0.06741,75.93635792,-26.3673264,SN2018gsv,75.93194166666666,-26.370297222222234
PSO J052402.842-262215.128,,,,WISEA J052402.86-262214.9,0.03427,81.01186581,-26.37086408,SN2019oyi,81.01139166666665,-26.36995277777779
PSO J125810.576-262116.991,,,,WISEA J125810.56-262117.3,,194.54406292,-26.35470146,PTF12bdp,194.54391666666663,-26.35483333333333
PSO J033852.066-262015.589,,,,NGC 1398 GROUP,,54.71692565,-26.33767306,SN1996N,54.73045833333333,-26.33446944444445
PSO J215518.279-261847.025,,,,WISEA J215518.28-261846.7,0.0808,328.82617762,-26.31308749,SN2017gfl,328.82690833333334,-26.31301944444445
PSO J125336.082-261738.954,,,,ESO 507- G 042,0.010637,193.40034115,-26.29414625,SN2019dke,193.4099708333333,-26.292088888888888
PSO J033519.444-261537.485,,,,WISEA J033519.44-261539.9,,53.83102706,-26.2603936,DES16C1zb,53.82962499999999,-26.26163888888889
PSO J125752.912-261513.755,,,,WISEA J125752.95-261513.2,0.108852,194.47048323,-26.25381572,LSQ15cs,194.47179166666663,-26.25386111111111
PSO J033312.571-261229.706,,,,WISEA J033312.60-261231.6,,53.30239857,-26.20824825,LSQ13dsm,53.30345833333333,-26.20667222222221
PSO J124740.324-261159.318,,,,ESO 507- G 011,0.024961,191.91802306,-26.19982366,SN2004Q,191.9171208333333,-26.20646944444445
PSO J033908.199-261128.400,,,,WISEA J033908.17-261128.6,,54.78412526,-26.19122841,DES17C1bzd,54.78249999999999,-26.19136111111111
PSO J152053.108-261126.000,,,,WISEA J152053.11-261124.8,,230.22128062,-26.19055901,SN2016bbb,230.22166666666664,-26.19008333333333
PSO J033343.718-261031.064,,,,WISEA J033343.72-261031.8,0.042496,53.43217565,-26.175282100000004,SN2017hje,53.43151666666665,-26.17710555555556
PSO J140255.690-261043.727,,,,ESO 510- G 048,0.044991,210.73202755,-26.17881422,SN1985E,210.7308333333333,-26.18333333333333
PSO J195216.987-261025.311,,,,WISEA J195216.97-261024.9,,298.07073592,-26.17372477,SN2017dfn,298.068125,-26.17408888888889
PSO J105513.365-260826.888,,,,NGC 3463,0.0131759999999999,163.80569182,-26.14080023,SN2020bij,163.79866666666663,-26.140130555555555
PSO J224150.194-260624.137,,,,WISEA J224150.13-260626.9,,340.45914460000006,-26.1066998,SN2017gfa,340.45844583333326,-26.10725
PSO J141104.094-260509.995,,,,WISEA J141104.10-260510.0,,212.76706318,-26.08609964,PS15yo,212.766625,-26.08688888888889
PSO J013512.501-260458.661,,,,WISEA J013512.61-260458.6,0.0793,23.80209939,-26.08297734,SN2017ful,23.801629166666665,-26.08300833333333
PSO J030407.976-260410.926,,,,NGC 1201,0.005624,46.03325906,-26.06967576,SN2003hv,46.03882916666666,-26.08541944444445
PSO J031951.190-260338.032,,,,NGC 1302 GROUP,,49.96330969,-26.06052391,SN2003if,49.96920833333333,-26.06403055555556
PSO J005926.594-255941.083,,,,WISEA J005926.57-255941.2,,14.86078192,-25.9947359,AT2019omt,14.861425,-25.9948
PSO J192419.997-255905.759,,,,ESO 525- G 004,0.020324,291.08331141,-25.98493019,SN2000cu,291.08729166666666,-25.98446944444445
PSO J120246.252-255805.761,,,,WISEA J120246.24-255805.6,,180.69273956,-25.96826825,LSQ14qz,180.69095833333333,-25.96744444444445
PSO J121934.652-255810.824,,,,WISEA J121934.65-255810.6,0.0548179999999999,184.89438843,-25.96967755,PS15drg,184.89304166666665,-25.96838888888889
PSO J022142.696-255547.084,,,,2MASS J02214275-2555483,,35.4278998,-25.92976032,SN2019op,35.42441249999999,-25.927152777777767
PSO J004320.415-255301.700,,,,WISEA J004320.42-255301.7,0.1005,10.83506267,-25.88381516,SN2019mbq,10.835354166666663,-25.883941666666665
PSO J051121.179-255258.686,,,,WISEA J051121.19-255259.4,0.038894,77.83825415,-25.88296912,SN2011kj,77.8384583333333,-25.88496944444445
PSO J130918.780-255205.815,,,,ESO 508- G 016,0.047099,197.32826257,-25.86827277,LSQ15alq,197.3273333333333,-25.87228888888889
PSO J104328.260-255200.689,,,,ESO 501- G 084,0.014834,160.86777049,-25.86686228,SN2013eg,160.86745833333333,-25.864469444444445
PSO J145633.627-255007.300,,,,WISEA J145633.62-255006.0,0.02895,224.14010724,-25.83537294,SN2019iij,224.13982916666663,-25.83641111111111
PSO J110057.119-254713.252,,,,SN 2018J,,165.23800522,-25.78701895,SN2018J,165.23794999999996,-25.78701944444445
